"Invested In","NSE Code","BSE Code","Sector","Market Value Latest Price","Value as of <br> 31 May, 2025","% of Total Holding","Quantity","Month Change <br> in Shares","Month Change <br> in Shares %","History "
"Mahindra Holidays & Resorts India Ltd","MHRIL","533088","Consumer Cyclical","338151050.2","361138000","0.13","999412","999412","New","/mutual-fund/holding-history/6125/860/"
"Vinati Organics Ltd","VINATIORGA","524200","Basic Materials","354979800","348403000","0.12","189000","189000","New","/mutual-fund/holding-history/6125/1485/"
"Indian Hume Pipe Co Ltd","INDIANHUME","504741","Industrials","322708210.35","327746000","0.12","769177","","","/mutual-fund/holding-history/6125/611/"
"Chambal Fertilisers & Chemicals Ltd","CHAMBLFERT","500085","Basic Materials","282658164.25","278987000","0.1","506329","506329","New","/mutual-fund/holding-history/6125/258/"
"Sai Silks (Kalamandir) Ltd","KALAMANDIR","543989","Consumer Cyclical","284311334.4","266416000","0.09","2095455","","","/mutual-fund/holding-history/6125/1698176/"
"Stanley Lifestyles Ltd","STANLEY","544202","Consumer Cyclical","187871600.7","182787000","0.06","543846","223496","69.77","/mutual-fund/holding-history/6125/2350518/"
"Best Agrolife Ltd","","539660","Basic Materials","162750000","166750000","0.06","500000","","","/mutual-fund/holding-history/6125/4331/"
"ITC Ltd","ITC","500875","Consumer Defensive","145976892","145925000","0.05","349060","349060","New","/mutual-fund/holding-history/6125/647/"
"Primo Chemicals Ltd Shs Dematerialised","","506852","Basic Materials","123174682.86","118299000","0.04","4556962","","","/mutual-fund/holding-history/6125/2300/"
"HP Adhesives Ltd","HPAL","543433","Basic Materials","93554218.56","95624000","0.03","1865116","-728884","-28.1","/mutual-fund/holding-history/6125/752901/"
"Laxmi Dental Ltd","LAXMIDENTL","544339","Healthcare","58186059","52213000","0.02","136060","136060","New","/mutual-fund/holding-history/6125/2916661/"
"Om Infra Ltd","OMINFRAL","531092","Industrials","17544666.51","18170000","0.01","140571","","","/mutual-fund/holding-history/6125/971/"
